2024-07-23T16:24:26.967495Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067037,"a":1709025624,"s":"ETHUSDT","p":"3474.28","q":"0.015","f":4229210775,"l":4229210775,"T":1721723067035,"m":false}}
2024-07-23T16:24:26.967522Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067037,"a":1709025625,"s":"ETHUSDT","p":"3474.29","q":"0.006","f":4229210776,"l":4229210776,"T":1721723067035,"m":false}}
2024-07-23T16:24:26.967554Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067037,"a":1709025626,"s":"ETHUSDT","p":"3474.30","q":"1.731","f":4229210777,"l":4229210779,"T":1721723067035,"m":false}}
2024-07-23T16:24:26.967587Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067037,"a":1709025627,"s":"ETHUSDT","p":"3474.31","q":"7.300","f":4229210780,"l":4229210783,"T":1721723067035,"m":false}}
2024-07-23T16:24:26.967618Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067037,"a":1709025628,"s":"ETHUSDT","p":"3474.32","q":"0.021","f":4229210784,"l":4229210785,"T":1721723067035,"m":false}}
2024-07-23T16:24:26.967650Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067037,"a":1709025629,"s":"ETHUSDT","p":"3474.33","q":"0.877","f":4229210786,"l":4229210786,"T":1721723067035,"m":false}}
2024-07-23T16:24:26.967683Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067037,"a":1709025630,"s":"ETHUSDT","p":"3474.35","q":"2.928","f":4229210787,"l":4229210788,"T":1721723067035,"m":false}}
2024-07-23T16:24:26.967716Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067037,"a":1709025631,"s":"ETHUSDT","p":"3474.36","q":"5.772","f":4229210789,"l":4229210790,"T":1721723067035,"m":false}}
2024-07-23T16:24:26.967748Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067038,"a":1709025632,"s":"ETHUSDT","p":"3474.37","q":"7.501","f":4229210791,"l":4229210795,"T":1721723067035,"m":false}}
2024-07-23T16:24:26.967780Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067038,"a":1709025633,"s":"ETHUSDT","p":"3474.38","q":"5.677","f":4229210796,"l":4229210797,"T":1721723067035,"m":false}}
2024-07-23T16:24:26.967801Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067038,"a":1709025634,"s":"ETHUSDT","p":"3474.39","q":"0.109","f":4229210798,"l":4229210799,"T":1721723067035,"m":false}}
2024-07-23T16:24:26.967823Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067038,"a":1709025635,"s":"ETHUSDT","p":"3474.40","q":"0.245","f":4229210800,"l":4229210801,"T":1721723067035,"m":false}}
2024-07-23T16:24:26.967845Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067038,"a":1709025636,"s":"ETHUSDT","p":"3474.42","q":"1.211","f":4229210802,"l":4229210803,"T":1721723067035,"m":false}}
2024-07-23T16:24:26.970828Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067042,"a":1709025637,"s":"ETHUSDT","p":"3473.94","q":"0.003","f":4229210804,"l":4229210804,"T":1721723067035,"m":true}}
2024-07-23T16:24:26.992451Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067058,"a":1709025638,"s":"ETHUSDT","p":"3474.42","q":"0.057","f":4229210805,"l":4229210807,"T":1721723067039,"m":false}}
2024-07-23T16:24:27.137326Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067209,"a":1709025639,"s":"ETHUSDT","p":"3474.41","q":"0.121","f":4229210808,"l":4229210809,"T":1721723067056,"m":true}}
2024-07-23T16:24:27.152853Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067223,"a":1709025640,"s":"ETHUSDT","p":"3474.41","q":"0.575","f":4229210810,"l":4229210812,"T":1721723067210,"m":true}}
2024-07-23T16:24:27.152890Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067223,"a":1709025641,"s":"ETHUSDT","p":"3474.42","q":"0.220","f":4229210813,"l":4229210813,"T":1721723067221,"m":false}}
2024-07-23T16:24:27.152921Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067223,"a":1709025642,"s":"ETHUSDT","p":"3474.44","q":"0.015","f":4229210814,"l":4229210814,"T":1721723067221,"m":false}}
2024-07-23T16:24:27.152962Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067223,"a":1709025643,"s":"ETHUSDT","p":"3474.46","q":"0.006","f":4229210815,"l":4229210815,"T":1721723067221,"m":false}}
2024-07-23T16:24:27.152994Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067223,"a":1709025644,"s":"ETHUSDT","p":"3474.48","q":"0.015","f":4229210816,"l":4229210816,"T":1721723067221,"m":false}}
2024-07-23T16:24:27.156221Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067228,"a":1709025645,"s":"ETHUSDT","p":"3474.51","q":"0.006","f":4229210817,"l":4229210817,"T":1721723067221,"m":false}}
2024-07-23T16:24:27.167115Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067238,"a":1709025646,"s":"ETHUSDT","p":"3474.52","q":"0.015","f":4229210818,"l":4229210818,"T":1721723067225,"m":false}}
2024-07-23T16:24:27.167149Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067238,"a":1709025647,"s":"ETHUSDT","p":"3474.53","q":"1.000","f":4229210819,"l":4229210819,"T":1721723067236,"m":true}}
2024-07-23T16:24:27.179438Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067252,"a":1709025648,"s":"ETHUSDT","p":"3474.54","q":"0.020","f":4229210820,"l":4229210820,"T":1721723067236,"m":false}}
2024-07-23T16:24:27.261079Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067333,"a":1709025649,"s":"ETHUSDT","p":"3474.53","q":"1.400","f":4229210821,"l":4229210822,"T":1721723067250,"m":true}}
2024-07-23T16:24:27.305107Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067375,"a":1709025650,"s":"ETHUSDT","p":"3474.54","q":"6.603","f":4229210823,"l":4229210829,"T":1721723067331,"m":false}}
2024-07-23T16:24:27.305190Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067375,"a":1709025651,"s":"ETHUSDT","p":"3474.56","q":"0.015","f":4229210830,"l":4229210830,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305273Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067375,"a":1709025652,"s":"ETHUSDT","p":"3474.58","q":"2.719","f":4229210831,"l":4229210833,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305306Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067375,"a":1709025653,"s":"ETHUSDT","p":"3474.59","q":"0.010","f":4229210834,"l":4229210834,"T":1721723067373,"m":false}}
